Oraj?n Zaman? Y?l-Ay-G?n SA:DA:SN.SL|Enlem: WGS84 ondal?k derece|Boylam: WGS84 ondal?k derece|Oraj Y?kseklik Km.|Ak?m Miktar? kA|Oraj|Mesafe(KM)
2016-06-16 12:49:02.885|37.5867000|43.5790000|8|12|?im?ek|30.7
2016-06-16 12:49:35.731|37.2972000|44.0199000|0|-19|Y?ld?r?m|20.1
2016-06-16 12:49:35.897|37.2926000|44.0208000|13|-9|?im?ek|20.5
2016-06-16 12:49:35.936|37.2915000|44.0213000|20|-13|?im?ek|20.6
2016-06-16 12:50:27.043|37.2840000|44.0493000|11|-20|?im?ek|23.1
2016-06-16 12:51:32.613|37.5369000|43.9146000|10|-11|?im?ek|18.5
2016-06-16 12:51:32.635|37.5476000|43.9173000|8|-12|?im?ek|19.6
2016-06-16 12:51:32.671|37.5651000|43.8963000|0|-10|Y?ld?r?m|20.7
2016-06-16 12:51:34.361|37.6093000|43.5771000|0|-11|Y?ld?r?m|32.7
2016-06-16 12:51:34.663|37.6434000|43.5629000|0|13|?im?ek|36.4
2016-06-16 12:52:20.738|37.3003000|44.0344000|13|-28|?im?ek|21.1
2016-06-16 12:52:20.752|37.2933000|44.0389000|12|-9|?im?ek|21.8
2016-06-16 12:52:20.807|37.3989000|43.9896000|10|-19|?im?ek|14.8
2016-06-16 12:52:43.144|37.4404000|44.1362000|0|12|Y?ld?r?m|28.3
2016-06-16 12:53:13.904|37.6464000|43.5706000|0|-13|Y?ld?r?m|36.2
2016-06-16 12:53:13.961|37.6474000|43.5668000|0|-10|Y?ld?r?m|36.5
2016-06-16 12:53:13.992|37.6482000|43.5668000|0|-14|Y?ld?r?m|36.6
2016-06-16 12:53:14.086|37.6492000|43.5699000|0|-12|Y?ld?r?m|36.5
2016-06-16 12:53:14.123|37.6524000|43.5654000|10|-11|?im?ek|37.0
2016-06-16 12:53:14.440|37.6467000|43.5698000|0|-16|Y?ld?r?m|36.3
2016-06-16 12:53:14.570|37.6523000|43.5646000|0|-8|?im?ek|37.1
2016-06-16 12:54:40.331|37.5636000|43.8819000|9|4|?im?ek|20.2
2016-06-16 12:55:12.352|37.2940000|44.0037000|0|-9|Y?ld?r?m|19.1
2016-06-16 12:55:32.243|37.6517000|43.5517000|0|-13|Y?ld?r?m|37.7
2016-06-16 12:55:32.353|37.6539000|43.5711000|0|-9|Y?ld?r?m|36.9
2016-06-16 12:56:52.958|37.3158000|44.3607000|14|11|?im?ek|48.1
2016-06-16 12:57:32.167|37.3319000|44.0243000|12|-10|?im?ek|18.9
2016-06-16 13:01:06.102|37.5720000|43.6918000|0|6|Y?ld?r?m|23.4
2016-06-16 13:01:23.053|37.7044000|43.5520000|8|8|?im?ek|42.4
2016-06-16 13:06:46.095|37.0813000|43.6685000|0|8|Y?ld?r?m|36.6
2016-06-16 13:06:55.981|37.3476000|44.0695000|13|-15|?im?ek|22.3
2016-06-16 13:06:56.069|37.3451000|44.0401000|15|-13|?im?ek|19.8
2016-06-16 13:06:56.130|37.3510000|44.0413000|14|-9|?im?ek|19.7
2016-06-16 13:06:56.336|37.3554000|44.0361000|20|-10|?im?ek|19.2
2016-06-16 13:06:56.374|37.3394000|44.0480000|14|-10|?im?ek|20.6
2016-06-16 13:08:32.271|37.1234000|44.0246000|13|21|?im?ek|34.3
2016-06-16 13:09:59.543|37.3188000|44.2914000|0|-8|Y?ld?r?m|42.0
2016-06-16 13:09:59.786|37.3293000|44.2191000|0|27|Y?ld?r?m|35.6
2016-06-16 13:13:03.975|37.5394000|43.3432000|13|-8|?im?ek|45.4
2016-06-16 13:13:05.255|37.1784000|43.7538000|8|-15|?im?ek|24.0
2016-06-16 13:14:17.397|37.0525000|43.7935000|0|-10|Y?ld?r?m|37.3
2016-06-16 13:15:01.364|37.3118000|43.9061000|16|-5|?im?ek|11.2
2016-06-16 13:18:16.907|37.2593000|43.7024000|13|-10|?im?ek|17.7
2016-06-16 13:18:28.825|37.2022000|43.7403000|0|-21|Y?ld?r?m|21.8
2016-06-16 13:18:50.353|37.0793000|43.6851000|0|10|Y?ld?r?m|36.3
2016-06-16 13:18:50.457|37.0396000|43.7331000|0|-11|Y?ld?r?m|39.4
2016-06-16 13:18:50.987|37.0313000|43.7380000|0|-8|Y?ld?r?m|40.3
2016-06-16 13:20:22.549|37.3695000|43.3581000|0|-22|Y?ld?r?m|40.9
2016-06-16 13:22:04.584|37.4904000|44.0092000|0|-8|?im?ek|20.0
2016-06-16 13:22:04.609|37.4809000|44.0186000|0|-9|Y?ld?r?m|20.2
2016-06-16 13:22:04.643|37.4897000|44.0134000|0|-9|?im?ek|20.3
2016-06-16 13:22:13.265|37.2584000|43.8499000|8|5|?im?ek|14.6
2016-06-16 13:22:28.320|37.3808000|43.3672000|14|-17|?im?ek|40.0
2016-06-16 13:23:36.432|37.4018000|43.3830000|0|-17|Y?ld?r?m|38.6
2016-06-16 13:24:04.866|37.2439000|43.7469000|12|-13|?im?ek|17.3
2016-06-16 13:24:26.651|37.2596000|43.7176000|0|-8|Y?ld?r?m|16.9
2016-06-16 13:24:39.607|37.2309000|43.7513000|11|-16|?im?ek|18.5
2016-06-16 13:24:39.724|37.2347000|43.7579000|12|-10|?im?ek|17.9
2016-06-16 13:25:43.360|37.4116000|43.3661000|0|-12|Y?ld?r?m|40.2
2016-06-16 13:26:07.212|37.2424000|43.7005000|9|-13|?im?ek|19.3
2016-06-16 13:26:20.963|37.2878000|43.7075000|14|-7|?im?ek|15.0
2016-06-16 13:26:31.614|37.5697000|43.3383000|0|-20|Y?ld?r?m|47.1
2016-06-16 13:26:31.637|37.5504000|43.3551000|0|-19|Y?ld?r?m|44.9
2016-06-16 13:26:31.681|37.5740000|43.3347000|0|-15|Y?ld?r?m|47.6
2016-06-16 13:26:31.710|37.5777000|43.3655000|0|18|Y?ld?r?m|45.3
2016-06-16 13:26:31.724|37.5704000|43.3395000|0|-20|Y?ld?r?m|47.0
2016-06-16 13:26:39.663|37.2513000|43.7805000|0|-8|Y?ld?r?m|15.6
2016-06-16 13:27:09.867|37.2045000|43.7498000|0|-13|Y?ld?r?m|21.3
2016-06-16 13:27:25.415|37.4345000|43.9212000|0|11|Y?ld?r?m|10.2
2016-06-16 13:28:03.585|37.4094000|43.3683000|0|-9|Y?ld?r?m|40.0
2016-06-16 13:28:39.956|37.3116000|43.6930000|11|-11|?im?ek|14.1
2016-06-16 13:28:40.090|37.2693000|43.7121000|0|-9|Y?ld?r?m|16.3
2016-06-16 13:28:53.313|37.4590000|43.3589000|9|-14|?im?ek|41.5
2016-06-16 13:29:33.822|37.5712000|43.3111000|0|-7|Y?ld?r?m|49.3
2016-06-16 13:29:37.909|37.2550000|43.7681000|0|-10|Y?ld?r?m|15.5
2016-06-16 13:29:37.971|37.2653000|43.7626000|0|-12|Y?ld?r?m|14.6
2016-06-16 13:29:44.866|37.4443000|43.8915000|9|-11|?im?ek|8.8
2016-06-16 13:30:06.636|37.0130000|43.7061000|18|7|?im?ek|42.8
2016-06-16 13:30:07.280|37.4477000|43.3462000|0|6|Y?ld?r?m|42.4
2016-06-16 13:30:13.119|37.3838000|43.6057000|0|-8|Y?ld?r?m|19.0
2016-06-16 13:30:22.003|37.4350000|44.1480000|13|-10|?im?ek|29.2
2016-06-16 13:30:22.087|37.4503000|44.1449000|12|-8|?im?ek|29.3
2016-06-16 13:30:46.533|37.5217000|43.9523000|0|13|Y?ld?r?m|18.8
2016-06-16 13:31:01.700|37.4632000|44.2169000|14|-11|?im?ek|35.8
2016-06-16 13:31:36.636|37.4447000|44.1591000|12|-19|?im?ek|30.3
2016-06-16 13:32:26.430|37.2688000|43.7336000|0|-11|Y?ld?r?m|15.3
2016-06-16 13:32:26.533|37.3338000|43.7026000|14|-9|?im?ek|12.1
2016-06-16 13:32:33.086|37.3790000|43.8858000|0|-6|Y?ld?r?m|5.7
2016-06-16 13:32:45.851|37.2690000|43.9805000|9|9|?im?ek|19.2
2016-06-16 13:33:02.186|37.4340000|44.1528000|12|-10|?im?ek|29.6
2016-06-16 13:33:09.171|37.3936000|43.9877000|15|-11|?im?ek|14.6
2016-06-16 13:33:35.532|37.4556000|43.9126000|10|-9|?im?ek|11.0
2016-06-16 13:33:43.025|37.4478000|43.3671000|8|12|?im?ek|40.6
2016-06-16 13:33:47.428|37.2751000|43.3547000|16|10|?im?ek|43.0
2016-06-16 13:33:54.417|37.3763000|44.0375000|10|-10|?im?ek|19.0
2016-06-16 13:33:54.934|37.3814000|44.0316000|13|-15|?im?ek|18.5
2016-06-16 13:34:19.399|37.3052000|43.7584000|13|7|?im?ek|10.7
2016-06-16 13:34:24.978|37.6024000|43.3275000|0|-12|Y?ld?r?m|49.6
2016-06-16 13:34:25.315|37.6039000|43.3244000|0|-9|Y?ld?r?m|49.9
2016-06-16 13:34:36.937|37.2366000|43.7264000|0|-35|Y?ld?r?m|18.8
2016-06-16 13:35:05.576|37.4447000|44.1590000|0|-10|Y?ld?r?m|30.3
2016-06-16 13:35:05.624|37.4339000|44.1720000|14|-11|?im?ek|31.2
2016-06-16 13:35:05.658|37.4373000|44.1706000|14|-8|?im?ek|31.2
2016-06-16 13:35:19.588|37.3936000|43.8755000|13|-15|?im?ek|4.8
2016-06-16 13:35:36.523|37.3696000|44.0190000|15|-15|?im?ek|17.5
2016-06-16 13:35:36.703|37.4655000|43.9193000|10|10|?im?ek|12.2
2016-06-16 13:35:51.127|37.4548000|44.1221000|16|-9|?im?ek|27.5
2016-06-16 13:36:02.158|37.3895000|43.2905000|0|-19|Y?ld?r?m|46.8
2016-06-16 13:36:10.565|37.4007000|43.9849000|10|12|?im?ek|14.4
2016-06-16 13:36:14.188|37.2754000|43.7461000|0|-16|Y?ld?r?m|14.1
2016-06-16 13:36:31.827|37.4722000|44.1382000|15|-7|?im?ek|29.4
2016-06-16 13:36:31.959|37.4601000|44.1403000|15|-12|?im?ek|29.2
2016-06-16 13:36:32.029|37.4569000|44.1432000|15|-12|?im?ek|29.3
2016-06-16 13:36:32.122|37.4616000|44.1385000|16|-14|?im?ek|29.1
2016-06-16 13:36:40.155|37.3604000|43.8730000|0|-13|Y?ld?r?m|5.4
2016-06-16 13:36:40.939|37.2913000|43.3531000|0|-16|Y?ld?r?m|42.6
2016-06-16 13:36:41.031|37.2883000|43.3501000|0|-9|Y?ld?r?m|43.0
2016-06-16 13:36:57.663|37.4425000|43.3140000|0|-10|Y?ld?r?m|45.1
2016-06-16 13:36:59.842|36.9673000|43.6549000|28|9|?im?ek|48.9
2016-06-16 13:36:59.842|36.9895000|43.6309000|0|-10|Y?ld?r?m|47.3
2016-06-16 13:37:03.619|37.2584000|43.3260000|15|10|?im?ek|45.9
2016-06-16 13:37:21.664|37.3655000|43.8269000|9|-10|?im?ek|2.5
2016-06-16 13:37:22.038|37.3345000|43.8183000|0|-23|Y?ld?r?m|5.9
2016-06-16 13:37:22.347|37.3405000|43.8126000|0|-9|Y?ld?r?m|5.3
2016-06-16 13:37:26.525|37.4564000|43.3243000|0|-24|Y?ld?r?m|44.4
2016-06-16 13:37:26.569|37.4621000|43.3186000|0|-8|?im?ek|45.0
2016-06-16 13:37:38.158|37.3745000|43.9331000|0|-10|Y?ld?r?m|9.9
2016-06-16 13:37:38.578|37.3760000|43.9330000|0|-9|Y?ld?r?m|9.9
2016-06-16 13:38:28.033|37.4557000|43.3515000|0|-13|Y?ld?r?m|42.1
2016-06-16 13:38:37.814|37.3096000|43.7590000|14|9|?im?ek|10.3
2016-06-16 13:38:51.356|37.3540000|43.8154000|14|11|?im?ek|3.8
2016-06-16 13:39:20.479|37.4203000|44.0467000|0|13|Y?ld?r?m|20.1
2016-06-16 13:39:20.653|37.5405000|44.0868000|0|22|Y?ld?r?m|28.8
2016-06-16 13:39:31.679|37.4457000|43.3460000|0|-11|Y?ld?r?m|42.4
2016-06-16 13:39:31.729|37.4667000|43.3396000|14|-14|?im?ek|43.3
2016-06-16 13:39:31.729|37.4412000|43.3304000|0|-9|Y?ld?r?m|43.6
2016-06-16 13:39:31.754|37.4476000|43.3246000|0|-11|Y?ld?r?m|44.3
2016-06-16 13:39:34.994|37.3317000|43.9170000|9|-20|?im?ek|10.4
2016-06-16 13:39:58.578|37.4972000|44.1439000|19|-10|?im?ek|30.8
2016-06-16 13:39:58.604|37.4603000|44.1730000|0|-21|Y?ld?r?m|31.9
2016-06-16 13:40:09.419|37.2961000|43.3643000|16|-13|?im?ek|41.5
2016-06-16 13:40:09.620|37.3014000|43.3274000|0|-24|Y?ld?r?m|44.5
2016-06-16 13:40:09.721|37.3006000|43.3346000|0|-10|Y?ld?r?m|43.9
2016-06-16 13:40:44.839|37.4802000|43.3256000|10|-11|?im?ek|44.9
2016-06-16 13:40:50.612|37.3549000|43.8826000|12|-24|?im?ek|6.5
2016-06-16 13:41:17.786|37.4330000|43.3178000|10|-9|?im?ek|44.6
2016-06-16 13:41:20.664|37.3966000|43.8841000|12|-8|?im?ek|5.6
2016-06-16 13:41:28.448|37.3340000|43.7383000|0|-10|Y?ld?r?m|9.5
2016-06-16 13:41:38.893|37.0172000|43.6556000|14|-9|?im?ek|43.7
2016-06-16 13:41:45.390|37.4100000|43.9779000|12|-9|?im?ek|14.0
2016-06-16 13:41:45.449|37.4180000|43.9676000|13|-7|?im?ek|13.3
2016-06-16 13:41:55.290|37.3703000|43.8929000|10|-12|?im?ek|6.6
2016-06-16 13:41:58.372|37.4827000|44.1392000|15|-14|?im?ek|29.9
2016-06-16 13:42:15.841|37.3897000|43.6722000|11|7|?im?ek|13.2
2016-06-16 13:42:38.699|37.3912000|43.9123000|0|-11|Y?ld?r?m|8.0
2016-06-16 13:42:56.724|37.3106000|43.7482000|0|-15|Y?ld?r?m|10.7
2016-06-16 13:42:56.745|37.3088000|43.7488000|0|-13|Y?ld?r?m|10.9
2016-06-16 13:42:59.234|37.3428000|43.8540000|11|-10|?im?ek|5.7
2016-06-16 13:42:59.335|37.3694000|43.8446000|11|-10|?im?ek|2.9
2016-06-16 13:43:03.552|37.3845000|43.9193000|11|-8|?im?ek|8.6
2016-06-16 13:43:08.023|37.3388000|43.7319000|0|-13|Y?ld?r?m|9.6
2016-06-16 13:43:08.141|37.3558000|43.7452000|11|-10|?im?ek|7.6
2016-06-16 13:43:08.286|37.3287000|43.7579000|0|-9|Y?ld?r?m|8.6
2016-06-16 13:43:30.192|37.2998000|43.7257000|0|-6|Y?ld?r?m|12.9
2016-06-16 13:43:30.247|37.3191000|43.7387000|0|-10|Y?ld?r?m|10.6
2016-06-16 13:43:30.594|37.2716000|43.6775000|0|-11|Y?ld?r?m|18.1
2016-06-16 13:44:04.100|37.7238000|43.8939000|0|-9|Y?ld?r?m|37.8
2016-06-16 13:44:22.349|37.3825000|43.8977000|0|-9|Y?ld?r?m|6.7
2016-06-16 13:44:22.451|37.4260000|43.8629000|9|-7|?im?ek|5.6
2016-06-16 13:44:22.477|37.3882000|43.8925000|10|-10|?im?ek|6.2
2016-06-16 13:44:22.511|37.4859000|43.8714000|0|-10|Y?ld?r?m|11.7
2016-06-16 13:44:22.557|37.3877000|43.8938000|6|-8|?im?ek|6.3
2016-06-16 13:44:22.659|37.3885000|43.8941000|0|-9|?im?ek|6.4
2016-06-16 13:44:32.710|37.8334000|43.8127000|0|-7|Y?ld?r?m|49.5
2016-06-16 13:44:59.807|37.3756000|43.9042000|0|-10|Y?ld?r?m|7.4
2016-06-16 13:45:03.513|37.3602000|43.7765000|17|-10|?im?ek|5.0
2016-06-16 13:45:03.802|37.3585000|43.7755000|9|-10|?im?ek|5.2
2016-06-16 13:45:04.049|37.5926000|43.7423000|0|-6|Y?ld?r?m|23.8
2016-06-16 13:45:04.997|37.4953000|43.2994000|10|11|?im?ek|47.5
2016-06-16 13:45:23.356|37.5013000|43.7891000|8|-8|?im?ek|12.9
2016-06-16 13:45:34.509|37.5150000|43.2859000|0|-27|Y?ld?r?m|49.2
2016-06-16 13:45:34.556|37.5143000|43.2865000|0|-10|Y?ld?r?m|49.2
2016-06-16 13:45:34.931|37.5181000|43.2847000|0|-8|Y?ld?r?m|49.4
2016-06-16 13:45:35.169|37.5155000|43.2851000|13|-9|?im?ek|49.3
2016-06-16 13:46:15.605|37.3884000|43.3058000|0|-20|Y?ld?r?m|45.4
2016-06-16 13:46:41.894|37.3700000|43.8833000|13|-10|?im?ek|5.8
2016-06-16 13:46:53.427|37.5346000|43.2947000|0|-21|Y?ld?r?m|49.2
2016-06-16 13:47:04.307|37.3630000|43.9062000|15|-9|?im?ek|7.9
2016-06-16 13:47:04.419|37.3428000|43.9341000|0|-8|Y?ld?r?m|11.1
2016-06-16 13:47:04.533|37.3528000|43.9217000|9|-8|?im?ek|9.6
2016-06-16 13:47:16.030|37.4291000|43.8759000|14|-9|?im?ek|6.6
2016-06-16 13:47:55.350|37.4256000|43.8684000|9|-11|?im?ek|5.9
2016-06-16 13:47:55.376|37.4083000|43.8746000|0|-9|Y?ld?r?m|5.2
2016-06-16 13:47:55.403|37.4062000|43.8771000|0|-13|Y?ld?r?m|5.3
2016-06-16 13:47:55.524|37.4044000|43.8773000|0|-10|Y?ld?r?m|5.2
2016-06-16 13:47:55.648|37.4012000|43.8786000|0|-8|Y?ld?r?m|5.2
2016-06-16 13:48:17.504|37.0623000|43.5338000|0|7|Y?ld?r?m|44.1
2016-06-16 13:48:29.295|37.3545000|43.9218000|0|-8|Y?ld?r?m|9.5
2016-06-16 13:48:44.372|37.3895000|43.8852000|0|-9|Y?ld?r?m|5.6
2016-06-16 13:48:44.767|37.3891000|43.8765000|10|-12|?im?ek|4.8
2016-06-16 13:48:44.842|37.4025000|43.8609000|0|-8|Y?ld?r?m|3.8
2016-06-16 13:49:10.764|37.3895000|43.3194000|0|-22|Y?ld?r?m|44.2
2016-06-16 13:49:12.813|37.4124000|43.2884000|13|-14|?im?ek|47.0
2016-06-16 13:49:12.863|37.4148000|43.2934000|0|-10|Y?ld?r?m|46.6
2016-06-16 13:49:13.019|37.4118000|43.2862000|0|-10|Y?ld?r?m|47.2
2016-06-16 13:49:13.133|37.4079000|43.2920000|12|-9|?im?ek|46.7
2016-06-16 13:49:31.320|37.2352000|43.6762000|0|-63|Y?ld?r?m|21.2
2016-06-16 13:49:31.354|37.2390000|43.6702000|0|-10|Y?ld?r?m|21.2
2016-06-16 13:49:31.397|37.2366000|43.6707000|0|-12|Y?ld?r?m|21.4
2016-06-16 13:49:41.641|37.5074000|43.2768000|8|-10|?im?ek|49.8
2016-06-16 13:49:59.456|37.4409000|43.2740000|11|9|?im?ek|48.6
2016-06-16 13:50:18.437|37.4093000|43.7917000|18|9|?im?ek|3.6
2016-06-16 13:50:33.422|37.4250000|43.2908000|0|-9|Y?ld?r?m|46.9
2016-06-16 13:50:40.162|37.3700000|43.2967000|0|-9|Y?ld?r?m|46.2
2016-06-16 13:51:43.362|37.3801000|43.8921000|0|-10|Y?ld?r?m|6.2
2016-06-16 13:52:17.837|37.5370000|43.2935000|15|-9|?im?ek|49.4
2016-06-16 13:54:51.630|37.4401000|43.2798000|0|-22|Y?ld?r?m|48.0
2016-06-16 13:55:45.248|37.4686000|43.3011000|18|-10|?im?ek|46.7
2016-06-16 13:55:49.344|37.3856000|43.8525000|18|-17|?im?ek|2.7
2016-06-16 13:55:53.783|37.5412000|43.2900000|0|-8|Y?ld?r?m|49.8
2016-06-16 13:56:19.672|37.5479000|43.2926000|0|-29|Y?ld?r?m|49.8
2016-06-16 13:58:35.616|37.4554000|43.3110000|0|-37|Y?ld?r?m|45.6
2016-06-16 13:58:48.994|37.4538000|43.8518000|22|-10|?im?ek|7.8
2016-06-16 13:58:49.293|37.4369000|43.8016000|0|-24|Y?ld?r?m|5.7
2016-06-16 13:58:49.337|37.4338000|43.7990000|9|-9|?im?ek|5.5
2016-06-16 13:59:01.213|37.4703000|43.2930000|15|8|?im?ek|47.4
2016-06-16 13:59:30.623|37.4510000|43.2998000|19|-10|?im?ek|46.5
2016-06-16 14:00:19.532|37.4752000|43.3132000|0|-18|Y?ld?r?m|45.8
2016-06-16 14:00:19.918|37.4720000|43.3150000|0|-23|Y?ld?r?m|45.6
2016-06-16 14:00:45.608|37.4228000|43.8461000|15|-9|?im?ek|4.4
2016-06-16 14:00:45.736|37.4221000|43.8017000|10|-8|?im?ek|4.2
2016-06-16 14:02:01.824|37.5124000|43.2820000|18|-9|?im?ek|49.5
2016-06-16 14:03:00.720|37.2585000|43.3762000|17|-9|?im?ek|41.8
2016-06-16 14:03:25.937|37.3258000|43.3948000|11|-7|?im?ek|38.2
2016-06-16 14:03:50.965|37.4790000|43.2675000|18|-11|?im?ek|49.8
2016-06-16 14:04:26.302|37.2865000|43.4488000|0|20|Y?ld?r?m|34.7
2016-06-16 14:06:38.021|37.4468000|43.3965000|0|-12|Y?ld?r?m|38.0
2016-06-16 14:06:56.175|37.2973000|43.2980000|17|-9|?im?ek|47.2
2016-06-16 14:07:47.558|37.3579000|43.4349000|0|30|Y?ld?r?m|34.2
2016-06-16 14:07:57.091|37.4206000|43.8378000|25|8|?im?ek|3.9
2016-06-16 14:07:57.094|37.4293000|43.8151000|12|8|?im?ek|4.6
2016-06-16 14:08:19.813|37.4547000|43.3773000|0|-15|Y?ld?r?m|39.8
2016-06-16 14:09:47.278|37.0286000|44.1054000|0|7|Y?ld?r?m|47.0
2016-06-16 14:10:40.805|37.4553000|43.8024000|14|10|?im?ek|7.7
2016-06-16 14:13:21.537|37.5220000|43.3201000|0|-12|Y?ld?r?m|46.6
2016-06-16 14:13:22.248|37.5041000|43.3420000|15|-8|?im?ek|44.2
2016-06-16 14:13:27.027|37.2814000|43.3255000|14|-12|?im?ek|45.2
2016-06-16 14:16:22.385|37.5181000|43.5683000|11|-8|?im?ek|26.6
2016-06-16 14:17:55.578|37.4289000|43.2776000|0|-16|Y?ld?r?m|48.1
2016-06-16 14:18:35.791|37.2992000|43.2667000|11|-11|?im?ek|49.8
2016-06-16 14:19:13.743|37.3590000|43.3013000|0|10|Y?ld?r?m|45.9
2016-06-16 14:21:00.530|37.3620000|43.2630000|0|10|Y?ld?r?m|49.3
2016-06-16 14:21:40.742|37.5768000|43.7218000|0|37|Y?ld?r?m|22.8
2016-06-16 14:22:15.859|37.5084000|44.2875000|0|-11|Y?ld?r?m|43.1
2016-06-16 14:25:48.608|37.3325000|43.2769000|0|12|Y?ld?r?m|48.3
2016-06-16 14:26:10.833|37.3453000|43.6475000|0|-8|Y?ld?r?m|16.0
2016-06-16 14:26:31.224|37.1760000|43.8705000|0|12|Y?ld?r?m|23.9
2016-06-16 14:27:13.970|37.5793000|43.7343000|0|33|Y?ld?r?m|22.6
2016-06-16 14:28:52.327|37.5680000|43.3311000|0|-25|Y?ld?r?m|47.6
2016-06-16 14:29:30.340|37.5203000|43.3182000|14|-7|?im?ek|46.7
2016-06-16 14:29:30.477|37.5862000|43.3320000|18|-9|?im?ek|48.4
2016-06-16 14:29:30.540|37.5840000|43.3348000|17|-18|?im?ek|48.1
2016-06-16 14:29:30.744|37.5855000|43.3332000|18|-15|?im?ek|48.3
2016-06-16 14:30:22.976|37.5652000|43.3461000|11|-8|?im?ek|46.3
2016-06-16 14:31:43.305|37.5846000|43.3318000|18|-9|?im?ek|48.3
2016-06-16 14:32:35.424|37.5493000|43.3284000|0|-9|Y?ld?r?m|47.0
2016-06-16 14:33:40.063|37.0747000|43.8515000|16|-10|?im?ek|34.9
2016-06-16 14:33:40.065|37.0316000|43.9476000|0|-9|Y?ld?r?m|41.1
2016-06-16 14:34:13.859|37.3865000|43.2609000|0|-13|Y?ld?r?m|49.4
2016-06-16 14:34:20.301|37.5815000|43.3672000|0|-6|Y?ld?r?m|45.4
2016-06-16 14:35:46.520|37.6267000|43.6024000|18|-14|?im?ek|32.8
2016-06-16 14:35:46.650|37.6173000|43.6099000|16|-9|?im?ek|31.6
2016-06-16 14:36:50.668|37.5931000|43.3598000|19|9|?im?ek|46.6
2016-06-16 14:38:44.070|37.6320000|43.6132000|17|-9|?im?ek|32.7
2016-06-16 14:40:04.765|37.6543000|43.6924000|20|-13|?im?ek|31.7
2016-06-16 14:41:14.520|37.5479000|43.3165000|18|13|?im?ek|47.9
2016-06-16 14:43:09.766|37.6593000|43.5713000|17|6|?im?ek|37.3
2016-06-16 14:43:24.047|37.5576000|43.3011000|17|-11|?im?ek|49.5
2016-06-16 14:44:40.880|37.0478000|44.1900000|0|-11|Y?ld?r?m|49.7
2016-06-16 14:44:41.419|37.5694000|43.3699000|20|-10|?im?ek|44.6
2016-06-16 14:44:41.420|37.5730000|43.3695000|18|9|?im?ek|44.8
2016-06-16 14:45:15.446|37.6602000|43.7025000|19|-12|?im?ek|32.0
2016-06-16 14:45:15.480|37.6662000|43.6985000|20|-10|?im?ek|32.8
2016-06-16 14:45:51.502|37.6660000|43.6023000|0|-8|Y?ld?r?m|36.4
2016-06-16 14:46:01.543|37.0858000|43.8578000|13|-14|?im?ek|33.7
2016-06-16 14:47:16.067|37.5430000|43.4140000|0|-16|Y?ld?r?m|39.8
2016-06-16 14:47:16.329|37.5344000|43.4234000|0|-11|Y?ld?r?m|38.7
2016-06-16 14:47:16.467|37.5421000|43.4148000|11|-14|?im?ek|39.7
2016-06-16 14:47:16.584|37.5403000|43.4157000|11|-9|?im?ek|39.5
2016-06-16 14:47:16.664|37.5436000|43.4134000|11|-9|?im?ek|39.9
2016-06-16 14:48:26.507|37.5539000|43.3829000|10|-13|?im?ek|42.8
2016-06-16 14:49:37.656|37.6537000|43.7029000|0|11|Y?ld?r?m|31.3
2016-06-16 14:50:04.185|37.6779000|43.4245000|10|7|?im?ek|47.5
2016-06-16 14:51:08.927|37.7424000|43.6663000|0|11|Y?ld?r?m|41.7
2016-06-16 14:51:28.001|37.6791000|43.6720000|0|-13|Y?ld?r?m|34.9
2016-06-16 14:51:28.223|37.6776000|43.6661000|0|-8|Y?ld?r?m|35.0
2016-06-16 14:52:37.840|37.5747000|43.3584000|12|-9|?im?ek|45.8
2016-06-16 14:53:24.647|37.0297000|43.6569000|13|10|?im?ek|42.3
2016-06-16 14:54:19.617|37.5473000|43.4048000|0|-8|Y?ld?r?m|40.7
2016-06-16 14:55:00.550|37.6146000|43.4895000|0|9|Y?ld?r?m|38.6
2016-06-16 14:56:01.258|37.6219000|43.3395000|0|7|Y?ld?r?m|49.8
2016-06-16 14:56:46.021|37.6561000|43.3698000|11|-7|?im?ek|49.7
2016-06-16 14:56:52.444|37.7047000|43.4289000|0|7|Y?ld?r?m|49.3
2016-06-16 14:58:30.099|37.6414000|43.3740000|7|-10|?im?ek|48.4
2016-06-16 14:58:48.950|37.7222000|43.4474000|0|-12|Y?ld?r?m|49.6
2016-06-16 14:59:34.288|37.6503000|43.3761000|0|-14|Y?ld?r?m|48.9
2016-06-16 14:59:34.683|37.6273000|43.3700000|10|-8|?im?ek|47.8
2016-06-16 14:59:59.617|37.7889000|43.5920000|0|11|Y?ld?r?m|48.9
2016-06-16 15:00:01.003|37.6169000|43.3568000|11|-9|?im?ek|48.2
2016-06-16 15:03:24.290|37.5556000|44.2882000|0|-14|Y?ld?r?m|45.1
2016-06-16 15:04:11.629|37.8002000|43.6014000|0|5|Y?ld?r?m|49.7
2016-06-16 15:04:37.551|37.4148000|43.5751000|0|-8|Y?ld?r?m|21.9
2016-06-16 15:05:23.046|37.7155000|43.4954000|0|33|Y?ld?r?m|46.3
2016-06-16 15:05:57.746|37.5676000|43.5386000|17|6|?im?ek|31.9
2016-06-16 15:06:55.953|37.6356000|43.3789000|0|-12|Y?ld?r?m|47.7
2016-06-16 15:06:55.964|37.6307000|43.3854000|0|-5|Y?ld?r?m|46.9
2016-06-16 15:08:13.749|37.0815000|43.6363000|0|38|Y?ld?r?m|37.7
